Modulo;Data;Funcao;Status;Descricao
VBA;12/01/2021 10:58:28;Move_Pendentes;Processando;Iniciando Processamento de Arquivos
VBA;12/01/2021 10:58:28;Move_Pendentes;Processando;Movendo Arquivos para a pasta Pendentes
VBA;12/01/2021 10:58:28;Move_Pendentes;Processando;Movendo Arquivo 2 - TRO - Embarque Ferro Rumo - NOVO_09_13_PASTA 2 - 12-01.xlsx
VBA;12/01/2021 10:58:28;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\2 - TRO - Embarque Ferro Rumo - NOVO_09_13_PASTA 2 - 12-01.xlsx]
VBA;12/01/2021 10:58:28;IMPORTA_DADOS;Processando;INICIANDO IMPORTA플O DE INFORMA합ES
VBA;12/01/2021 10:58:31;FILTRA_CNPJ;Processando;INICIANDO FILTRO DE INFORMA합ES
VBA;12/01/2021 10:58:36;FILTRA_CNPJ;Sucesso;FINALIZANDO FILTRO DE INFORMA합ES
VBA;12/01/2021 10:58:36;IMPORTA_DADOS;Sucesso;INICIANDO IMPORTA플O DE INFORMA합ES
VBA;12/01/2021 10:58:36;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\2 - TRO - Embarque Ferro Rumo - NOVO_09_13_PASTA 2 - 12-01.xlsx]
VBA;12/01/2021 10:58:36;AUTOMA플O RUMO;Sucesso;FINALIZANDO PROCESSAMENTO GERAL
